Y,GENDER,ST011Q06,ST011Q07,ST013Q01,ST034Q01,MISCED,HISCED,BELONG,HOMEPOS,ESCS,treat
511.198,1,1,1,6,4,6,6,2.5915,1.6285,1.0159,1
618.649,1,1,1,4,3,6,6,-1.00E-04,0.8908,1.0341,0
278.464,2,1,2,4,9,6,6,4.450626353,1.5505,1.5322,0
611.603,2,1,2,4,3,4,4,-0.1144,0.351,-0.0238,0
528.527,2,1,1,1,2,4,4,-1.5827,1.7818,0.8119,0
573.082,1,1,1,4,4,6,6,2.5915,0.6252,0.7505,0
550.875,1,1,2,3,3,6,6,-0.3381,1.5859,0.9614,0
369.471,2,1,1,4,3,6,6,-0.3489,1.2655,0.8825,0
541.982,2,1,2,4,4,4,4,0.2669,-0.1358,-0.1821,0
466.578,2,1,1,5,3,6,6,-0.3381,1.8164,1.4776,0
531.065,1,1,2,3,1,4,4,-1.3612,0.4986,0.1957,0
470.037,1,1,2,1,3,6,6,-0.6334,-0.4421,0.255,0
469.27,1,1,2,2,2,6,6,-0.6981,-0.4856,-0.5256,0
413.667,2,1,2,3,3,6,6,-0.3381,0.7945,1.1227,0
547.075,2,1,2,4,2,6,6,-1.1982,0.7322,1.0791,0
513.463,1,1,1,4,3,6,6,1.0676,1.821,1.6032,0
463.006,1,1,1,4,3,6,6,-0.3381,-0.3214,-0.5686,0
577.401,1,1,2,3,4,6,6,0.106,-0.4794,0.6339,0
578.093,2,1,2,4,1,6,6,-1.8018,1.0064,1.1592,0
400.058,1,1,1,2,4,6,6,2.5915,0.2925,0.8142,0
455.075,2,1,2,1,3,4,4,0.0248,0.1875,0.0814,0
400.367,2,1,1,3,3,5,5,0.2067,1.0637,0.2752,0
539.907,2,1,1,3,3,4,4,-0.3381,1.2844,-0.2181,0
599.123,1,1,1,5,3,6,6,-0.3701,0.569,1.0398,0
603.159,2,1,2,4,4,6,6,2.5915,0.4687,1.2096,0
528.016,1,1,1,5,2,6,6,-0.978,2.5656,1.4843,0
571.539,1,1,1,5,4,6,6,2.5915,4.187,2.3488,0
599.896,1,1,2,3,3,4,4,0.0248,0.5374,0.4579,0
421.847,2,1,1,3,4,6,6,2.5915,1.8702,1.4767,0
527.877,1,1,1,4,4,6,6,2.5915,3.1813,2.2065,0
638.669,2,1,2,3,3,4,6,-0.082,1.6285,1.4912,0
453.652,1,1,2,2,3,4,6,-0.1515,-0.1188,1.2733,0
599.279,1,1,2,5,4,6,6,2.5915,1.4965,0.7814,0
591.429,1,1,2,4,1,6,6,-3.1297,1.3909,1.5485,0
475.041,1,1,2,3,3,5,6,-0.5064,0.0481,0.6831,0
609.878,2,1,2,3,2,6,6,-0.6729,0.2038,0.9469,0
476.349,1,1,2,3,3,6,6,-0.3381,0.0775,0.6112,0
450.579,1,1,2,4,4,6,6,1.5611,0.4501,1.1821,0
619.111,1,1,2,3,3,6,6,-1.0036,1.403,1.4496,0
536.023,2,1,1,6,3,4,4,-0.5753,1.9483,0.6458,0
546.293,1,1,2,4,4,4,6,-0.2015,0.8067,1.2305,0
394.283,1,1,1,3,2,4,4,-0.8427,1.1213,-0.3193,0
525.298,2,1,1,3,1,6,6,0.02,0.421,0.8201,0
568.209,2,1,2,3,4,6,6,0.6642,0.6912,0.9194,0
518.804,1,1,2,3,1,6,6,-1.8419,0.4879,0.9274,0
766.785,2,1,1,4,3,6,6,0.0248,0.4897,0.6594,0
554.604,1,1,1,6,4,6,6,0.9357,2.4203,1.2862,0
620.943,2,1,2,4,2,6,6,-1.0137,1.3457,1.0153,0
466.498,1,1,2,2,4,6,6,0.75,1.3999,0.9939,0
436.383,1,1,2,3,3,5,6,-0.5064,-0.5042,0.0462,0
548.617,1,1,1,4,4,6,6,2.5915,3.6473,2.0264,0
418.447,1,1,1,4,3,6,6,0.0248,1.2548,1.1679,0
521.087,2,1,1,4,4,6,6,0.4597,-0.1139,0.8302,0
535.86,1,1,1,3,2,5,5,-1.0362,0.3905,-0.3028,0
674.587,2,1,2,4,4,6,6,0.4906,1.0088,1.0775,0
537.564,1,1,2,5,3,6,6,-0.3381,0.8807,0.7824,0
535.592,2,1,2,3,3,6,6,-0.0221,1.0154,1.2865,0
433.804,1,1,2,4,3,4,4,0.2947,0.0436,-0.9427,0
603.849,1,1,2,2,4,5,6,0.6642,0.7731,1.3421,0
588.846,1,1,1,4,4,4,4,0.0073,1.3754,0.3113,0
488.704,1,1,2,4,4,6,6,2.5915,1.2254,0.8471,0
487.315,1,1,2,3,3,6,6,0.514,1.6876,1.0376,0
638.98,2,1,2,4,3,6,6,-0.3381,0.9362,1.1748,0
579.387,2,1,2,3,3,6,6,0.5643,1.6265,1.4078,0
465.47,1,1,2,4,4,6,6,1.5043,0.5056,0.8512,0
477.113,2,2,2,1,1,4,4,-1.1908,-6.3912,-3.6224,0
345.342,2,1,2,1,4,4,4,2.5915,-0.7572,-1.051,0
612.353,1,1,2,6,3,6,6,-0.4725,2.2313,1.754,0
542.26,2,1,2,5,3,6,6,-0.3381,0.1716,0.8524,0
515.579,2,1,2,4,3,6,6,-0.3381,1.241,1.2661,0
605.434,2,1,1,5,2,6,6,-0.9414,2.0894,1.206,0
435.497,2,1,1,5,4,6,6,2.5915,1.4384,1.3387,0
429.057,1,1,2,1,4,4,5,-0.0621,-0.0852,0.0803,0
510.742,2,1,1,4,1,5,5,-1.1369,1.3965,-0.0364,0
482.314,1,1,2,5,2,5,5,-1.0536,-0.4477,0.0298,0
420.921,1,1,2,3,4,4,5,2.5915,0.1824,0.2613,0
571.842,2,1,1.427222856,3,4,4,4,1.398,0.9488,0.3405,0
640.569,1,1,2,2,3,6,6,-0.5753,0.3177,0.7202,0
602.348,2,1,1,4,3,6,6,-0.1515,0.5167,0.7726,0
415.188,2,1,1,4,4,6,6,-0.0621,0.735,0.7289,0
522.779,1,1,1.056109721,4,4,6,6,0.6642,2.1241,1.5907,0
553.836,1,1,1,5,3,5,5,-0.0099,-0.566,0.0896,0
575.455,2,1,2,3,4,6,6,0.106,1.1731,1.2205,0
440.232,1,1,2,1,3,4,4,0.2067,-0.3067,-0.7615,0
522.506,2,1,2,3,4,6,6,2.5915,0.7719,1.1764,0
378.559,1,1,1,2,3,5,5,-0.5753,0.4516,0.4636,0
571.381,2,1,1,4,4,4,4,0.1985,1.9265,0.2865,0
550.987,1,1,2,3,4,6,6,0.9646,0.5017,1.0771,0
494.483,2,1,2,1,3,6,6,-0.3381,-0.0591,0.6437,0
525.578,2,1,2,2,4,6,6,0.9646,0.0796,0.4467,0
538.882,2,1,1,3,3,6,6,0.514,1.3793,1.3169,0
514.838,2,1,1.487137846,1,4,6,6,2.5915,0.9742,0.8788,0
373.945,1,1,2,2,2,4,4,-0.5917,-1.5468,-1.4238,0
564.484,1,1,1,4,4,6,6,0.4906,0.9891,1.4008,0
438.238,2,1,1,3,4,4,4,-0.378,2.6171,0.5403,0
430.984,2,1,1,2,3,4,6,-0.3381,0.5221,0.4647,0
500.362,2,1,2,3,2,6,6,-0.5917,0.3163,0.637,0
420.798,1,1,2,3,4,4,5,1.398,0.8037,0.531,0
340.397,2,1,1,5,3,6,6,-0.4725,0.9845,0.7792,0
347.229,1,1,1,2,2,2,5,-0.8883,-0.646,-0.3324,0
597.342,1,1,1,5,3,6,6,0.1802,1.0836,1.2703,0
484.195,1,1,2,4,4,6,6,0.3171,-1.1965,0.2257,0
403.448,2,1,2,1,9,5,5,5.432400397,-1.1185,-0.94,0
475.239,2,1,2,1,3,4,5,0.2947,-0.1866,-0.4735,0
662.36,2,1,2,3,1,4,4,-0.6335,0.0258,-0.6599,0
395.211,1,1,1,3,2,6,6,-1.0536,0.4951,0.8201,0
559.646,2,1,2,3,4,5,5,2.5915,0.7104,0.7653,0
525.768,1,1,2,3,4,6,6,1.5043,0.0472,-0.1025,0
680.183,2,1,1,5,3,6,6,-0.8444,-0.1032,0.4415,0
407.591,1,1,1,1,3,2,4,-0.8307,0.6548,-0.1206,0
578.862,1,1,1,3,3,6,6,0.1313,0.8271,1.176,0
607.648,1,1,1,5,3,6,6,-0.3381,1.9581,1.199,0
427.798,1,1,1,4,4,6,6,2.5915,1.8161,1.4775,0
310.443,2,1,2,2,3,4,4,-0.4838,0.6106,0.4435,0
571.511,1,1,1,3,3,6,6,0.1674,2.6203,1.7523,0
605.563,1,1,2,3,4,6,6,0.5073,1.0295,1.1057,0
519.269,2,1,2,3,3,6,6,-0.3381,0.3924,0.9749,0
620.22,2,1,2,4,4,6,6,-0.3182,0.7698,0.9483,0
542.487,1,1,2,5,3,4,4,0.0248,1.3234,-0.369,0
580.669,2,1,1,4,3,6,6,-0.3381,1.5205,1.5961,0
532.904,2,1,2,3,4,6,6,2.5915,0.7489,0.796,0
568.058,2,1,2,5,3,6,6,-0.5152,1.07,1.3066,0
494.571,1,1,1,4,3,6,6,-0.3381,0.3603,0.7978,0
550.91,1,1,2,3,2,4,6,-0.7244,0.3098,0.7999,0
538.487,2,1,2,5,3,6,6,-0.5064,-0.9034,0.3334,0
578.384,2,1,1,6,4,6,6,0.6642,2.2454,1.6352,0
626.427,2,1,2,4,3,4,4,-0.4725,0.8662,0.2275,0
469.914,2,1,1,4,3,2,5,0.1802,0.9455,0.9344,0
532.394,1,1,1,4,3,5,6,-0.3381,0.4943,0.9917,0
596.716,2,1,1,5,4,6,6,1.5043,1.0995,1.3381,0
428.21,2,1,2,3,2,5,5,-0.5917,-0.4077,-0.2035,0
496.093,2,1,2,4,4,5,6,-0.0251,1.2902,1.1602,0
547.419,1,1,1,5,3,6,6,-0.5064,-0.0707,-0.0425,0
524.027,2,1,1,3,3,4,4,-0.3381,-0.172,-0.8153,0
438.771,2,1,2,4,4,6,6,1.0269,0.4615,0.8763,0
521.303,1,1,2,5,4,4,4,2.5915,0.0976,-0.117,0
612.776,1,1,1,3,4,6,6,1.0269,-0.3446,-0.3704,0
581.498,2,1,1,5,3,4,6,-0.3381,2.765,1.8468,0
592.788,2,1,2,4,2,6,6,-0.6981,1.2108,1.2343,0
472.637,2,1,1,4,3,6,6,-0.376,0.9303,1.2759,0
633.843,1,1,1,2,2,4,4,-0.7846,0.2088,0.3165,0
473.404,2,1,2,3,4,5,5,0.3549,0.2481,-0.1485,0
532.056,1,1,1,5,3,6,6,-0.1985,2.2226,1.6062,0
488.547,1,1,1,3,2,5,5,-1.1982,0.2659,0.478,0
410.783,2,1,1,2,3,6,6,0.1802,0.8136,0.5511,0
455.367,1,1,2,2,3,4,4,-0.8021,-0.1785,-0.3217,0
511.209,1,1,2,3,4,5,5,2.5915,1.3499,1.0417,0
588.313,1,1,1,4,3,5,5,-1.0795,0.6173,0.2352,0
472.478,2,1,1,3,4,4,6,0.6642,0.6485,1.0484,0
632.483,2,1,1,6,3,6,6,-0.3381,1.024,1.3103,0
579.869,1,1,1,4,3,6,6,-0.3381,2.3146,1.6607,0
664.994,2,1,1,3,2,4,4,-0.5917,1.3708,0.2683,0
465.063,1,1,2,2,2,6,6,-1.0137,-0.2394,0.5774,0
440.071,1,1,1,4,3,5,6,-0.3381,1.0216,1.2061,0
548.175,2,1,1,4,3,6,6,-0.4725,2.1114,1.4207,0
555.637,2,1,1,3,4,6,6,1.4481,1.4507,0.9506,0
461.565,1,1,2,3,4,6,6,0.6642,1.1012,0.0162,0
632.15,1,1,2,4,3,6,6,-0.5753,-0.4876,0.4862,0
559.212,1,1,1,3,3,6,6,-0.3381,0.6557,1.1543,0
428.865,2,1,2,2,3,6,6,-0.4838,-0.5544,0.317,0
332.904,1,1,2,3,3,1.508957842,1,0.0371,-0.5353,-1.5318,0
584.222,1,1,2,5,4,2,6,0.5423,0.7512,1.0861,0
555.514,2,1,1,5,3,6,6,-0.3381,0.8608,1.0231,0
574.125,2,1,1,4,4,6,6,0.9357,1.9456,1.3804,0
438.336,1,1,1,5,3,6,6,-0.3381,1.4436,1.5679,0
467.376,2,1,2,6,4,6,6,-0.0621,0.6816,0.5646,0
430.946,1,1,1,3,4,5,5,0.9646,0.3251,-0.4921,0
541.562,2,1,2,1,3,6,6,-0.1862,-0.7949,0.4146,0
514.568,1,1,1,4,3,6,6,0.2067,1.8535,1.5945,0
501.134,2,1,2,4,3,6,6,-0.0774,0.2355,0.256,0
591.776,2,1,1,6,2,4,4,-0.9089,0.2424,-0.539,0
505.14,1,1,2,3,3,5,6,-0.4838,-0.026,0.4079,0
628.001,2,1,1,4,4,6,6,-0.0621,1.045,1.1321,0
497.046,1,1,1,3,4,5,5,1.0269,0.9849,0.3496,0
597.431,2,1,1,5,4,6,6,2.5915,3.5203,2.1244,0
501.13,2,1,2,3,4,5,5,0.3171,-0.2921,-0.5743,0
543.719,1,1,1,4,1,6,6,-2.032,0.7098,1.1949,0
665.805,2,1,2,6,2,6,6,-1.2146,0.3938,1.1201,0
550.077,2,1,1,3,3,4,6,0.1052,0.877,1.1943,0
530.463,1,1,2,4,3,6,6,-0.3381,1.2221,1.3418,0
433.611,2,1,2,1,4,6,6,1.0269,1.5663,1.1584,0
402.111,2,1,2,1,3,5,5,-0.3381,-1.3507,-0.2608,0
489.253,2,1,2,1,2,4,4,-0.983,0.2659,-0.6544,0
615.313,1,1,2,3,4,5,5,0.9357,1.211,0.536,0
473.423,2,1,2,3,2,6,6,-1.2283,0.4084,0.1956,0
438.225,1,1,2,5,2,4,4,-0.983,0.3284,-0.3008,0
521.085,2,1,2,4,4,4,5,1.0269,-0.6344,-0.2868,0
453.564,1,1,2,4,4,5,5,2.5915,0.5817,-0.1912,0
500.34,2,1,2,1,3,6,6,-0.7346,0.3182,0.7203,0
585.382,2,1,1,2,4,6,6,0.4597,0.8232,1.1332,0
565.272,1,1,2,3,2,6,6,-0.2511,1.0062,1.2625,0
575.192,1,1,1,3,4,6,6,2.5915,0.1453,0.7601,0
486.931,2,1,2,3,2,6,6,-0.5304,0.2702,0.0415,0
381.061,2,1,2,1,4,6,6,2.5915,-0.0236,0.588,0
471.021,1,1,1,3,2,6,6,-1.4044,0.9825,1.0265,0
606.307,1,1,1,4,4,6,6,1.1245,0.9826,1.1298,0
508.72,2,1,2,2,4,4,4,0.6642,-0.0294,-0.1843,0
523.656,1,1,2,3,3,4,6,-0.3381,0.5862,1.1288,0
553.162,2,1,2,3,3,4,4,-0.3381,-0.6749,-1.0621,0
580.073,1,1,2,2,3,4,4,-0.3725,-0.5197,-0.2405,0
419.959,2,1,2,1,9,4,6,4.492387978,-0.2344,0.1866,0
336.58,1,1,2,1,1,4,4,-1.2082,-0.1059,0.0912,0
608.989,2,1,1,4,3,6,6,-0.3381,1.8626,0.854,0
318.99,2,2,2,1,4,4,4,-0.6896,-1.9782,-1.1374,0
525.732,1,1,2,1,4,4,4,2.5915,-0.083,0.2713,0
444.688,1,1,1,2,3,4,4,-0.6837,1.4777,0.4522,0
533.535,1,1,1,3,2,5,5,-1.2158,0.1809,0.86,0
428.743,2,1,1,1,1,6,6,-1.902,0.4293,0.9471,0
356.601,1,1,2,2,4,4,4,0.7701,-1.9366,-1.5051,0
456.141,2,1,2,6,4,6,6,2.5915,1.3942,1.5084,0
511.419,2,1,2,3,3,5,5,-0.3381,-0.5905,0.1633,0
514.382,1,1,1,6,2,4,4,-0.7768,0.7823,-0.4026,0
451.645,2,1,1,4,2,6,6,-0.9585,0.4952,0.8474,0
494.823,1,1,2,1,3,5,5,-0.3381,-0.4289,0.264,0
365.864,1,1,2,3,3,4,4,-0.3381,-0.1575,-0.9339,0
467.156,2,1,2,1,3,4,4,-0.1585,-0.9534,-0.6479,0
463.806,2,1,1,6,4,5,5,0.7246,0.71,-0.206,0
676.499,1,1,1,5,4,6,6,0.2365,1.5124,1.5312,0
649.358,2,1,2,2,4,5,5,1.0269,-0.2247,0.053,0
442.784,1,1,1,3,4,2,4,2.5915,2.1196,-0.1178,0
390.334,2,1,1,2,3,4,4,-0.3381,0.8754,-0.2237,0
457.27,2,2,1,3,3,5,5,-0.66,0.6702,0.4406,0
277.696,1,1,2,2,7,4,4,2.668041377,-1.5498,-1.3836,0
444.446,2,1,2,3,9,4,4,5.09403414,1.1489,0.5587,0
411.502,1,1,1,3,4,5,5,1.5043,0.9423,0.0033,0
434.105,1,1,2,1,2,6,6,0.5354,1.0507,1.2582,0
423.306,2,1,2,1,3,6,6,-0.0469,-0.9956,-0.5477,0
476.154,2,1,1,6,4,6,6,0.2669,1.105,1.4021,0
480.792,1,1,1,4,4,5,5,0.6642,1.0152,-0.0319,0
441.246,2,1,2,1,4,6,6,1.5611,0.6023,1.0314,0
640.913,2,1,2,4,4,6,6,1.398,1.6364,1.4321,0
528.622,1,1,1,4,3,4,4,-0.66,1.7927,0.0307,0
356.134,2,1,2,1,3,4,4,-0.0099,0.3672,0.2714,0
504.871,2,1,2,2,4,6,6,1.0269,-0.0535,0.5631,0
454.287,1,2,2,2,3,4,4,0.0248,-0.4166,-1.2358,0
550.369,2,1,1,5,4,6,6,0.1516,1.9854,1.4364,0
521.21,2,1,2,1,3,4,4,-0.3381,-1.0823,-0.9225,0
502.258,2,1,1,3,3,4,4,-0.3381,1.1051,0.5426,0
480.799,2,1,1,3,3,4,6,0.0018,0.6356,0.7543,0
429.525,2,1,2,1,4,6,6,1.5611,-0.683,0.4144,0
535.159,1,1,1,4,2,6,6,-1.078,2.181,1.7355,0
465.705,2,1,1,1,3,5,6,0.514,-0.7187,-0.0265,0
438.816,1,1,2,6,2,4,4,-1.5827,0.2026,-0.7603,0
373.108,2,1,2,1,2,4,4,-0.0992,-0.847,-0.2161,0
425.798,2,1,1,2,3,6,6,-0.3381,0.6589,0.9075,0
221.081,1,1,1,4,3,5,6,-0.5064,1.1061,0.6999,0
565.412,2,1,2,1,2,2,2,-0.7244,-0.2333,-0.4183,0
465.074,1,1,1,3,4,6,6,-0.0621,1.1072,1.1136,0
632.226,1,1,1.163796988,3,1,5,5,-1.0636,0.4614,0.6325,0
484.232,2,1,1.10515963,4,1,1,5,-1.4513,0.2011,-0.6617,0
486.376,1,1,2,1,3,1,1,-0.1985,-0.7062,-1.9703,0
290.798,1,1,1,4,3,5,5,1.0676,1.7579,1.0263,0
602.741,1,1,1,3,3,5,5,-0.3381,-0.1101,0.4638,0
442.284,1,1,2,1,4,2,2,0.2774,0.751,-0.9864,0
524.724,1,1,1,6,4,6,6,2.5915,1.2213,1.3829,0
477.465,1,1,1,2,4,1,1,0.5901,-0.9762,-2.0282,0
456.132,1,1,1,2,3,6,6,0.0248,0.719,0.5616,0
460.197,2,1,2,1,3,4,4,0.1313,-0.7906,-0.8153,0
454.903,1,1,2,5,3,4,4,-0.3381,1.263,0.2907,0
554.042,1,1,2,3,4,6,6,2.5915,0.7211,1.261,0
331.166,2,2,2,1,2,2,2,-0.6274,-1.603,-0.9217,0
535.297,1,1,1,4,3,5,6,-0.3381,0.385,0.6622,0
370.198,1,1,1,4,4,5,6,1.5611,1.5817,1.164,0
316.898,1,1,2,1,4,5.236799966,5,0.6855,0.53,-0.4788,0
378.988,1,2,2,1,4,2.808259904,2.852953321,-1.1006,-1.8614,-1.3005,0
389.734,2,1,2,1,4,6,6,0.2774,1.2569,-0.0477,0
489.641,1,1,1,3,3,4,4,0.42,0.641,-0.2479,0
614.935,1,1,1,5,3,6,6,-0.866,0.15,1.0305,0
378.95,2,1,2,1,7,6,6,2.653126651,0.0067,0.3166,0
582.725,2,1,2,3,3,6,6,-0.3381,-0.0448,0.6283,0
521.522,2,1,2,5,4,6,6,0.3171,1.2446,1.2674,0
562.498,2,1,2,2,2,4,4,-1.0536,0.0495,-0.238,0
588.639,2,1,1,5,3,4,6,-0.3381,0.8348,1.1375,0
386.797,2,1,1,1,3,2,2,-0.3381,-0.3871,-1.508,0
411.949,2,1,1,5,3,6,6,-0.3381,0.8774,1.1241,0
473.406,1,1,1,5,2,6,6,-1.0536,0.3878,0.5806,0
441.334,1,1.316701546,1.472233311,3.490459631,2.726650839,6.220877641,5.151415782,-0.732248702,0.866100122,0.081806759,0
553.521,2,1,2,4,3,6,6,-0.1613,1.3948,1.3226,0
373.559,1,2,2,3,2,1,1,-0.5917,-1.6242,-2.3356,0
395.286,2,0.78980241,1.578620133,1.981209673,3.388901497,3.510587321,4.813083512,-0.696760279,0.430193868,0.166327332,0
455.381,1,1,2,3,3,4,4,-0.082,0.2984,-0.8491,0
569.961,1,1,1,4,3,6,6,-0.3381,0.9601,1.1216,0
394.197,2,1,1,1,3,4,4,-0.5753,0.5394,0.3347,0
610.256,2,1,1,6,2,4,4,-0.5304,1.6987,0.0375,0
511.448,1,1,2,2,2,4,5,-0.9414,-1.3461,-0.9823,0
550.411,2,1,2,3,2,6,6,-0.9585,-0.8503,0.4976,0
377.557,2,1,2,1,4,0,1,0.7934,-1.5766,-2.5175,0
540.68,2,1,2,3,3,5,5,0.7333,0.0906,0.1863,0
429.788,2,1,2,1,3,2,2,-0.3381,0.011,-1.2997,0
360.22,2,1,2,3,4,4,4,-0.2015,-0.9836,-1.3298,0
482.114,2,1,1,6,3,6,6,-0.3381,3.4053,2.0615,0
654.418,2,1,1,5,3,6,6,0.7555,2.3869,1.8112,0
620.786,2,1,1,4,4,6,6,1.0269,2.4707,1.5734,0
577.342,2,1,1,3,1,4,4,-3.1297,2.1514,0.3692,0
445.27,2,1,2,4,3,6,6,0.0371,-0.0621,0.7252,0
439.085,1,0.840904625,0.830571591,5,2,6,6,-1.072,1.7853,1.4661,0
421.826,1,1,2,2,3,0,2,-0.3381,-0.8425,-1.5514,0
327.431,2,1,2,3,4,5,5,2.5915,0.4078,0.1788,0
461.158,1,1,2,4,4,6,6,0.6642,1.9705,1.3069,0
532.911,2,1,2,3,4,4,4,1.0269,0.1108,-0.7114,0
471.779,2,1,2,1,3,6,6,-0.3381,-0.2103,0.5881,0
537.235,2,1,2,3,3,6,6,0.0248,0.4751,1.0053,0
455.954,2,1,2,3,1,5,5,-2.4441,0.5264,-0.0049,0
486.58,2,1,2,3,2,6,6,-0.9585,0.5815,1.0031,0
480.986,2,1,2,1,4,4,4,0.6642,-1.6302,-1.5991,0
539.72,1,1,2,1,3,6,6,-0.3381,-0.4042,0.2069,0
438.688,1,1,2,3,3,5,5,-0.5064,0.5435,-0.2465,0
412.728,2,1,2,3,2,5,6,-0.9214,0.5288,1.0664,0
561.334,1,1,1,5,4,6,6,2.5915,2.3763,1.642,0
368.827,1,1,1,1,1,2,2,-3.1297,-0.2946,-0.7921,0
579.174,1,1,1,2,3,6,6,-0.4725,0.6173,0.8923,0
